Posição;Município;IBGE;Descrição Faixa;Prestadores;Serviços;Natureza Jurídica;POP_TOT;POP_URB;Ano;IDAA;IDES;IDRS;IDAP;INSA;Desempenho;Cod_Prestador
194;São Francisco de Sales;3161304;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31613011] Prefeitura Municipal de São Francisco de Sales - PMSFS | [31613040] Secretaria Municipal Indústria, Comércio e Meio ambiente - SMICMA;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;6274;4706,0;2020;0,3376782077393075;0,821403912543153;0,22682215743440237;0,47294589178356716;0,4647125423751075;Médio;31062000
195;Cedro do Abaeté;3115607;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31156011] Prefeitura Municipal de Cedro do Abaeté - PMCA | [31156040] Prefeitura Municipal de Cedro do Abaeté - PMCA;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;1157;988,0;2020;0,39999999999999997;0,38666666666666666;0,47137042062415185;0,6;0,46450927182270463;Médio;31062000
196;Cruzília;3120805;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31208040] Secretaria Municipal de Infra-Estrutura, Obras e Serviços Públicos - SMIOSP;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;15474;14090,0;2020;0,4232179226069246;0,33280000000000004;0,44085447263017363;0,6577154308617235;0,4636469565247054;Médio;31062000
197;Coromandel;3119302;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31193011] Prefeitura Municipal de Coromandel - PMC | [31193040] Secretaria Municipal de  Obras, Serviços Públicos e Transporte - Semot;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;27966;21995,0;2020;0,505091649694501;0,18796747967479677;0,377567140600316;0,7791583166332665;0,4624461466507201;Médio;31062000
198;Extrema;3125101;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31251040] SECRETARIA DE MEIO AMBIENTE - SMA;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;36951;33623,0;2020;0,32260692464358454;0,326;0,5192878338278931;0,6797595190380762;0,4619135693773885;Médio;31062000
199;Alvinópolis;3102308;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31023011] Prefeitura Municipal de Alvinópolis - PMA | [31023040] Prefeitura Municipal de Alvinópolis - PMA;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;15169;11364,0;2020;0,30509164969450103;0,7476422764227642;0,28421052631578947;0,5086172344689379;0,46139042172549816;Médio;31062000
200;Santo Antônio do Monte;3160405;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31604040] PREFEITURA MUNICIPAL DE SANTO ANTONIO DO MONTE - SAMONTE;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;28427;24288,0;2020;0,4627291242362525;0,3004;0,48822947576656767;0,5935871743486973;0,4612364435878794;Médio;31062000
201;Bom Despacho;3107406;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31074040] Secretaria Municipal de Meio Ambiente - SMMA;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;51028;48052,0;2020;0,39307535641547864;0,3446;0,6656775469831849;0,4392785571142285;0,46065786512822304;Médio;31062000
202;Campestre;3111002;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31110011] Prefeitura Municipal de Campestre - PMC | [31110040] Prefeitura Municipal de Campestre - PMC;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;21054;11154,0;2020;0,18461538461538463;0,5955223880597015;0,5796241345202771;0,482565130260521;0,460581759363971;Médio;31062000
203;Córrego Fundo;3119955;1 - De 1 até 30.000 hab.;[31199511] Serviço Autônomo de Água e Esgoto - SAAE | [31199540] Prefeitura Municipal de Córrego Fundo - PMCF;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;6382;4883,0;2020;0,4283095723014257;0,3804372842347526;0,6242990654205608;0,40801603206412823;0,4602654885052168;Médio;31199511
204;Campos Gerais;3111606;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31116011] Prefeitura Municipal de Campos Gerais - PMCG | [31116040] Prefeitura Municipal de Campos Gerais - PMCG;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;28842;20018,0;2020;0,3148676171079429;0,7738181818181818;0,3684210526315789;0,3837675350701403;0,46021859665696097;Médio;31062000
205;Caiana;3110103;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31101011] Prefeitura Municipal de Caiana - PMC | [31101040] Secretaria Municipal de Obras e Infaestrutura - PMC;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;5541;2920,0;2020;0,37433808553971487;0,6000000000000001;0,6618075801749271;0,2046092184368737;0,46018872103787895;Médio;31062000
206;Machacalis;3138906;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31389011] Prefeitura Municipal de Machacalis - PMM | [31389040] PREFEITURA MUNICIPAL DE MACHACALIS - PMM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;7111;5860,0;2020;0,35224775224775234;0,8691542288557214;0,46778947368421053;0,14909819639278557;0,45957241279511746;Médio;31062000
207;Mantena;3139607;;[31396011] Serviço Autônomo de Água e Esgoto - SAAE | [31396040] Prefeitura Municipal de Mantena - PMM;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;27647;21678,0;2020;0,5382892057026477;0,4744;0,36547368421052634;;0,45938762997105803;Médio;31396011
208;Florestal;3126000;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31260011] Prefeitura Municipal de Florestal - PMF | [31260040] Prefeitura Municipal de Florestal - PMF;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;7533;6282,0;2020;0,345010183299389;0,6;0,8342235410484669;0,05551102204408818;0,458686186597986;Médio;31062000
209;Formiga;3126109;2 - De 30.001 até 100.000 hab.;[31261011] Serviço Autônomo de Água e Esgoto - SAAE | [31261040] Secretaria Municipal de Gestão Ambiental - SGA;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;67822;61948,0;2020;0,3060939060939062;0,4941311852704259;0,6928327645051193;0,33987975951903804;0,45823440384712233;Médio;31261011
210;Santa Juliana;3157708;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31577011] Prefeitura Municipal de Santa Juliana - PMSJ | [31577040] Prefeitura Municipal de Santa Juliana - PMSJ;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;14255;12316,0;2020;0,40219780219780227;0,5528000000000001;0,4303910614525139;0,44729458917835674;0,45817086320716827;Médio;31062000
211;Japaraíba;3135308;1 - De 1 até 30.000 hab.;[31353011] Prefeitura Municipal de Japaraíba - PMJ | [31353040] Prefeitura Municipal de Japaraíba - PMJ;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;4384;2838,0;2020;0,5221991701244814;0,4299194476409667;0,4781199351701783;0,4022044088176352;0,45811074043831534;Médio;31353011
212;Descoberto;3121308;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31213011] Prefeitura Municipal de Descoberto - PMD | [31213040] Prefeitura Municipal de Descoberto - PMD;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;5029;4292,0;2020;0,28065173116089615;0,584390243902439;0,35575418994413405;0,6116232464929859;0,4581048528751138;Médio;31062000
213;Monte Santo de Minas;3143203;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31432011] Prefeitura Municipal de Monte Santo de Minas - PMMSM | [31432040] Prefeitura  de Monte Santo de Minas - PMSM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;21513;16639,0;2020;0,30769230769230776;0,4691542288557214;0,5922848664688427;0,46252505010020045;0,45791411327926806;Médio;31062000
214;Lagoa Formosa;3137502;1 - De 1 até 30.000 hab.;[31375011] Serviço Autônomo de Água e Esgotos - SAAE | [31375040] Secretaria Municipal de Desenvolvimento Econômico e Meio Ambiente - SDEMA;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;18111;13685,0;2020;0,47972027972027986;0,5852704257767549;0,5099441340782123;0,2567134268537074;0,45791206660723865;Médio;31375011
215;Varjão de Minas;3170750;;[31062000] Companhia de Saneamento de Minas Gerais - COPASA;Água;Sociedade de economia mista com administração pública;7138;5920,0;2020;0,4574338085539715;;;;0,4574338085539715;Médio;31062000
216;Barão de Cocais;3105400;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31054011] Prefeitura Municipal de Barão de Cocais - PMBC | [31054040] Prefeitura Municipal de Barão de Cocais - PMBC;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;32866;29797,0;2020;0,3082917082917084;0,7912727272727273;0,3363006923837784;0,39298597194388774;0,4572127749730254;Médio;31062000
217;Lagoa Santa;3137601;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31376040] Prefeitura Municipal de Lagoa Santa - PMLS;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;65657;61193,0;2020;0,3706293706293707;0,19260000000000002;0,6888229475766566;0,5687374749498998;0,4551974482889818;Médio;31062000
218;Capelinha;3112307;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31686000] Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A - COPANOR | [31123040] PREFEITURA DE CAPELINHA - PMC;Água e Esgoto | Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Empresa pública | Administração pública direta;38057;27067,0;2020;0,3990929705215419;0,19999999999999998;0,5101522842639593;0,7110220440881764;0,4550668247184194;Médio;31062000
219;São João da Mata;3162302;1 - De 1 até 30.000 hab.;[31623011] Prefeitura Municipal de São João da Mata - PMSJ | [31623040] SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE - SMAMA;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;2746;1762,0;2020;0,4623204419889503;0,8691542288557214;0,31196834817012853;0,17675350701402806;0,45504913150720705;Médio;31623011
220;Carmo da Cachoeira;3113909;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31139040] PREFEITURA MUNICIPAL DE CARMO DA CACHOEIRA - PMCC;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Empresa pública;12182;9228,0;2020;0,3295315682281059;0,33720000000000006;0,45009980039920144;0,6993987975951904;0,4540575415556245;Médio;31062000
221;Lajinha;3137700;;[31377011] Serviço Autônomo de Água e Esgoto - SAAE | [31377040] PREFEITURA MUNICIPAL DE LAJINHA MG - PML MG;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;19918;12443,0;2020;0,32593360995850623;0,3825454545454546;0,6518962075848304;;0,4534584240295971;Médio;31377011
222;Betim;3106705;4 - De 250.001 até 1.000.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31067040] Divisão de Limpeza Urbana, Serviços e Educação Ambiental - DSA;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;444784;441539,0;2020;0,3432567432567433;0,25420000000000004;0,5922897196261683;0,6220440881763527;0,45294763776481606;Médio;31062000
223;Juiz de Fora;3136702;4 - De 250.001 até 1.000.000 hab.;[31367011] Companhia de Saneamento Municipal - CESAMA | [31367040] DEPARTAMENTO MUNICIPAL DE LIMPEZA URBANA - DEMLURB;Água e Esgoto | Res. Sólidos;Empresa pública | Autarquia;573285;566768,0;2020;0,42077922077922086;0,38365937859608745;0,677815699658703;0,3294589178356713;0,45292830421742064;Médio;31367011
224;Conceição do Rio Verde;3117702;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31177011] Prefeitura Municipal de Conceição do Rio Verde - PMCRV | [31177040] SEC DE OBRAS e SEC DE MEIO AMBIENTE - SEC OBRAS;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;13684;12104,0;2020;0,35234215885947046;0,758288770053476;0,38105263157894737;0,31783567134268537;0,45237980795864474;Médio;31062000
225;Rio Doce;3155009;1 - De 1 até 30.000 hab.;[31550011] Prefeitura Municipal de Rio Doce - PMRD | [31550040] Prefeitura Municipal de Rio Doce - PMRD;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;2620;1757,0;2020;0,5322677322677325;0,5624;0,250949720670391;0,4624133148404993;0,45200769194465573;Médio;31550011
226;Estiva;3124500;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31245011] Prefeitura Municipal de Estiva - PME | [31245040] Prefeitura Municipal de Estiva - PME;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;11386;5143,0;2020;0,36741344195519343;0,683084004602992;0,3145263157894737;0,4392785571142285;0,451075579865472;Médio;31062000
227;Aracitaba;3103306;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31033011] Prefeitura Municipal de Aracitaba - PMA | [31033040] Prefeitura Municipal de Aracitaba - PMA;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Empresa pública;2059;1642,0;2020;0,30305498981670065;0,6174545454545455;0,4268041237113402;0,45090180360721444;0,44955386564745015;Médio;31062000
228;Albertina;3101409;;[31014011] Prefeitura Municipal de Albertina - PMA | [31014040] Prefeitura Municipal de Albertina - PMA;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;3011;2080,0;2020;0,28290043290043293;0,615609756097561;0,44884210526315793;;0,4491174314203839;Médio;31014011
229;Itueta;3134103;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31341011] Prefeitura Municipal de Itueta - PMI | [31341040] Prefeitura Municipal de Itueta - PMI;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Empresa pública;6063;3431,0;2020;0,21914460285132384;0,5178;0,46916951080773606;0,5895791583166333;0,44892331799392327;Médio;31062000
230;Itajubá;3132404;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31324040] Secretaria Municipal de Obras - SEMOB;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;97334;88859,0;2020;0,49653767820773925;0,2152;0,5108614232209737;0,5721442885771544;0,44868584750146684;Médio;31062000
231;Alto Jequitibá;3153509;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31535011] Prefeitura Municipal de Alto Jequitibá - PMAJ | [31535040] PREFEITURA MUNICIPAL DE ALTO JEQUITIBA - PMAJ;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;8301;4291,0;2020;0,24969450101832993;0,845273631840796;0,24531886024423336;0,45430861723446897;0,44864890258445705;Médio;31062000
232;Bambuí;3105103;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31051011] Prefeitura Municipal de Bambuí - PMB | [31051040] Prefeitura Municipal de Bambuí - PMB;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;23898;20314,0;2020;0,4115884115884117;0,7112;0,2815642458100558;0,38957915831663326;0,4484829539287752;Médio;31062000
233;Itabirito;3131901;2 - De 30.001 até 100.000 hab.;[31319011] SERVIÇO AUTÔNOMO SANEAMENTO BÁSICO - SAAE | [31319040] Prefeitura Municipal de Itabirito - PMI;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;52446;50273,0;2020;0,37042957042957053;0,5118;0,4846153846153845;0,4270541082164328;0,44847476581534695;Médio;31319011
234;Ouro Branco;3145901;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31459040] PREFEITURA MUNICIPAL DE OURO BRANCO - PMOB;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;39867;35731,0;2020;0,3500499500499501;0,266;0,4581395348837208;0,7178356713426853;0,448006289069089;Médio;31062000
235;Grupiara;3127909;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA;Água;Sociedade de economia mista com administração pública;1387;1185,0;2020;0,3975560081466395;;;0,4977955911823647;0,4476757996645021;Médio;31062000
236;Conceição dos Ouros;3117801;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31178011] Prefeitura Municipal de Conceição dos Ouros - PMCO | [31178040] Prefeitura Municipal de Conceição Dos Ouros - PMCO;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;11748;9186,0;2020;0,3547861507128309;0,4476000000000001;0,48624833110814414;0,5006012024048097;0,4473089210564462;Médio;31062000
237;São José da Barra;3162948;;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31629411] Prefeitura Municipal de São José da Barra - PMSJB | [31629440] Prefeitura Municipal de São José da Barra - PMSJB;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;7480;5401,0;2020;0,41588594704684323;0,5884491978609625;0,33487603305785124;;0,4464037259885523;Médio;31062000
238;Itapecerica;3133501;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31335040] Prefeitura Municipal de Itapecerica - PMI;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;21761;16799,0;2020;0,40122199592668023;0,187;0,5354260089686099;0,661322645290581;0,4462426625464678;Médio;31062000
239;Brazópolis;3108909;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31089011] Prefeitura Municipal de Brasópolis - PMB | [31089040] Prefeitura Municipal de Brazópolis - PMB;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;14410;7756,0;2020;0,2344195519348269;0,6174545454545455;0,7226508407517309;0,20741482965931865;0,44548494195010546;Médio;31062000
240;Mercês;3141603;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31416011] Prefeitura Municipal de Mercês - PMM | [31416040] Prefeitura Municipal de Mercês - PMM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;10758;7529,0;2020;0,20610997963340122;0,82692750287687;0,08738127544097693;0,6577154308617235;0,4445335472032429;Médio;31062000
241;Olaria;3145406;1 - De 1 até 30.000 hab.;[31454011] Prefeitura Municipal de Olaria - PMO | [31454040] Prefeitura Municipal de Olaria - PMO;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;1720;798,0;2020;0,43136456211812624;0,6398158803222095;0,224;0,482565130260521;0,44443639317521416;Médio;31454011
242;Muzambinho;3144102;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31441011] Prefeitura Municipal de Muzambinho - PMM | [31441040] Prefeitura Municipal de Muzambinho - PMM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;20545;15818,0;2020;0,36334012219959266;0,7650909090909092;0,23540540540540536;0,41162324649298593;0,44386492079722323;Médio;31062000
243;Serra do Salitre;3166808;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31668011] Prefeitura Municipal de Serra do Salitre - PMSS | [31668040] Prefeitura Municipal de Serra do Salitre - PMSS;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;11668;8578,0;2020;0,4146639511201629;0,722;0,25389473684210523;0,3837675350701403;0,4435815557581021;Médio;31062000
244;Raul Soares;3154002;1 - De 1 até 30.000 hab.;[31540011] Serviço Autônomo de Água e Esgoto - SAAE | [31540040] Prefeitura Municipal de Raul Soares - PMRS;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;23711;15414,0;2020;0,4509490509490511;0,612;0,40534124629080115;0,30240480961923855;0,4426737767147727;Médio;31540011
245;Jesuânia;3135902;1 - De 1 até 30.000 hab.;[31359011] Prefeitura Municipal de Jesuania - PMJ | [31359040] PREFEITURA MUNICIPAL DE JESUÂNIA - PMJ;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;4780;3102,0;2020;0,4021645021645022;0,40552845528455284;0,44667571234735404;0,5122244488977956;0,44164827967355114;Médio;31359011
246;Curral de Dentro;3120870;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31208711] Prefeitura Municipal de Curral de Dentro - PMCD | [31208740] Prefeitura Municipal de Curral de Dentro - PMCDD;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;7799;6585,0;2020;0,4745417515274949;0,3825454545454546;0,5225548902195609;0,3867735470941884;0,4416039108466747;Médio;31062000
247;Bela Vista de Minas;3106002;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31060011] Prefeitura Municipal de Bela Vista de Minas - PMBVM | [31060040] Prefeitura Municipal de Bela Vista de Minas - PMBVM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;10262;9620,0;2020;0,31948051948051953;0,7970080552359033;0,2512890094979647;0,3975951903807615;0,44134319364878727;Médio;31062000
248;Baldim;3105004;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31050011] Prefeitura Municipal de Baldim - PMB | [31050040] Secretaria Municipal de Meio Ambiente - SMMA;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;7803;4997,0;2020;0,17230142566191448;0,7432;0,6227488151658768;0,22645290581162322;0,4411757866598536;Médio;31062000
249;Abaeté;3100203;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31002040] Prefeitura Municipal de Abaeté - PMA;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;23250;20190,0;2020;0,4329938900203666;0,16640000000000002;0,6210526315789473;0,5438877755511021;0,44108357428760403;Médio;31062000
250;Perdigão;3149705;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31497011] Prefeitura Municipal de Perdigão - PMP | [31497040] Prefeitura Municipal de Perdigão - PMP;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;11755;10370,0;2020;0,4028513238289206;0,5421138211382113;0,5109004739336492;0,30641282565130257;0,4405696111380209;Médio;31062000
251;Iapu;3129301;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31293011] Prefeitura Municipal de Iapu - PMI | [31293040] Prefeitura Municipal de Iapu - PMI;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;11045;7671,0;2020;0,18533604887983704;0,7058688147295743;0,45283630470016206;0,41442885771543087;0,4396175065062511;Médio;31062000
252;São Tomás de Aquino;3165107;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31651011] Prefeitura Municipal de São Tomás de Aquino - PMSTA | [31651040] PREFEITURA MUNICIPAL DE SÃO TOMÁS DE AQUINO - PM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;7000;5450,0;2020;0,3975560081466395;0,5904;0,41068090787716954;0,3561122244488978;0,4386872851181767;Médio;31062000
253;Astolfo Dutra;3104601;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31046011] Prefeitura Municipal de Astolfo Dutra - PMAD | [31046040] Prefeitura Municipal de Astolfo Dutra - PMAD;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;14270;12994,0;2020;0,44765784114052953;0,6908000000000001;0,21921787709497204;0,39298597194388774;0,4376654225448473;Médio;31062000
254;Maravilhas;3139706;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31397011] Prefeitura Municipal de Maravilhas - PMM | [31397040] Prefeitura Municipal de Maravilhas - PMM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;8046;5500,0;2020;0,3437881873727087;0,4654;0,2105834464043419;0,7294589178356713;0,4373076379031805;Médio;31062000
255;Dom Cavati;3122504;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31225011] Prefeitura Municipal de Dom Cavati - PMDC | [31225040] Prefeitura Municipal de Dom Cavati - PMDC;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;5048;4465,0;2020;0,3028513238289206;0,6524;0,36673684210526314;0,42665330661322654;0,4371603681368526;Médio;31062000
256;Cláudio;3116605;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31166040] Prefeitura Municpal de Claudio/MG - PMC;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;28859;23689,0;2020;0,4028513238289206;0,2922;0,4399604352126607;0,611623246492986;0,43665875138364185;Médio;31062000
257;Santana do Paraíso;3158953;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31589540] Secretaria de Obras, Serviços Urbanos e meio Ambiente - SMO;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;35369;32756,0;2020;0,3664335664335665;0,2756;0,540720961281709;0,5619238476953908;0,4361695938526666;Médio;31062000
258;Cristiano Otoni;3120409;;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31204040] Prefeitura Municipal de Cristiano Otoni - PMCO;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;5156;4280,0;2020;0,4452138492871691;;0,4268354430379747;;0,4360246461625719;Médio;31062000
259;Pouso Alegre;3152501;3 - De 100.001 até 250.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31525040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA, OBRAS E SERVIÇOS PÚBLICOS - SMIOSP;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;152549;139673,0;2020;0,3975560081466395;0,42560000000000003;0,39750312109862673;0,5224448897795592;0,43577600475620637;Médio;31062000
