Posição;Município;IBGE;Descrição Faixa;Prestadores;Serviços;Natureza Jurídica;POP_TOT;POP_URB;Ano;IDAA;IDES;IDRS;IDAP;INSA;Desempenho;Cod_Prestador
202;Andradas;3102605;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31026011] Prefeitura Municipal de Andradas - PMA | [31026040] Prefeitura Municipal de Andradas - PMA;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;40553;31360,0;2020-2022;0,3841140529531568;0,5343089430894309;0,5345202769535113;0,47635270541082164;0,48232399460173014;Médio;31062000
203;Palma;3146701;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31467011] Prefeitura Municipal de Palma - PMP | [31467040] PREFEITURA MUNICIPAL DE PALMA - PMP;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;5707;5171,0;2020-2022;0,3260692464358452;0,7710569105691056;0,47768595041322304;0,348496993987976;0,4808272753515375;Médio;31062000
204;Muriaé;3143906;3 - De 100.001 até 250.000 hab.;[31439011] Departamento Municipal de Saneamento Urbano - DEMSUR | [31439040] Departamento Municipal de Saneamento Urbano - DEMSUR;Água e Esgoto | Res. Sólidos;Autarquia | Autarquia;104108;101766,0;2020-2022;0,5134865134865136;0,4646;0,5218595450049455;0,4230460921843688;0,480748037668957;Médio;31439011
205;Belo Horizonte;3106200;5 - De 1.000.001 até 3.000.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31062040] SUPERINTENDÊNCIA DE LIMPEZA URBANA DE BELO HORIZONTE - SLU;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Autarquia;2315560;2530701,0;2020-2022;0,35764235764235774;0,4071999999999999;0,597365945437441;0,558316633266533;0,4801312340865829;Médio;31062000
206;Dores de Campos;3123007;1 - De 1 até 30.000 hab.;[31230011] Prefeitura Municipal de Dores de Campos - PMDC | [31230040] PREFEITURA MUNCIPAL DE DORES DE CAMPOS - PMDC;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;10007;9359,0;2020-2022;0,5080919080919083;0,82692750287687;0,4574850299401196;0,12645290581162325;0,4797393366801303;Médio;31230011
207;Juruaia;3136900;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31369011] Prefeitura Municipal de Juruaia - PMJ | [31369040] PREFEITURA MUNICIPAL DE JURUAIA - PMJ;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;11084;5275,0;2020-2022;0,42118126272912426;0,354;0,4718562874251495;0,6717434869739479;0,4796952592820555;Médio;31062000
208;Conceição dos Ouros;3117801;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31178011] Prefeitura Municipal de Conceição dos Ouros - PMCO | [31178040] Prefeitura Municipal de Conceição Dos Ouros - PMCO;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;10880;9268,0;2020-2022;0,33523421588594704;0,5;0,550103092783505;0,5282565130260521;0,47839845542387605;Médio;31062000
209;São Roque de Minas;3164308;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31643040] Prefeitura Municipal de São Roque de Minas - PMSRM;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;7129;4483,0;2020-2022;0,4411405295315683;0,2;0,49258160237388715;0,7791583166332665;0,4782201121346805;Médio;31062000
210;Alto Jequitibá;3153509;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31535011] Prefeitura Municipal de Alto Jequitibá - PMAJ | [31535040] PREFEITURA MUNICIPAL DE ALTO JEQUITIBA - PMAJ;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;8397;4283,0;2020-2022;0,325050916496945;0,8393034825870646;0,29036635006784256;0,45430861723446897;0,4772573415965803;Médio;31062000
211;São João Nepomuceno;3162906;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31629040] Prefeitura Municipal de São João Nepomuceno - PMSJN;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;25565;25236,0;2020-2022;0,34826883910386963;0,14420000000000002;0,6048846675712347;0,8104208416833668;0,4769435870896178;Médio;31062000
212;Nazareno;3144508;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31445011] Prefeitura Municipal de Nazareno - PMN | [31445040] Prefeitura Municipal de Nazareno - PMN;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;8179;6621,0;2020-2022;0,38452138492871685;0,6110471806674339;0,3973297730307076;0,5122244488977956;0,4762806968811635;Médio;31062000
213;Governador Valadares;3127701;4 - De 250.001 até 1.000.000 hab.;[31277011] Serviço Autônomo de Água e Esgoto - SAAE | [31277040] Departamento de Limpeza Urbana - DLU;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;257171;271047,0;2020-2022;0,3734265734265735;0,5384;0,6191413237924864;0,37334669338677356;0,47607864765145835;Médio;31277011
214;Perdigão;3149705;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31497011] Prefeitura Municipal de Perdigão - PMP | [31497040] Prefeitura Municipal de Perdigão - PMP;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;12268;10581,0;2020-2022;0,4195519348268839;0,6956;0,4268562401263823;0,36192384769539077;0,4759830056621642;Médio;31062000
215;Medeiros;3141306;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31413011] Prefeitura Municipal de Medeiros - PMM | [31413040] Prefeitura Municipal de Medeiros - pmmedeiros;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;3900;2184,0;2020-2022;0,3884115884115885;0,5825454545454546;0,20113851992409867;0,7294589178356713;0,47538862017920325;Médio;31062000
216;Campanha;3110905;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31109040] Prefeitura Municipal da Campanha - PMCPA;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;15935;14554,0;2020-2022;0,4215885947046843;0,29000000000000004;0,40446735395188993;0,7827655310621242;0,4747053699296746;Médio;31062000
217;Igaratinga;3130200;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31302011] Prefeitura Municipal de Igaratinga - PMI | [31302040] Prefeitura Municipal de Igaratinga - PMI;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;10830;9237,0;2020-2022;0,48105906313645624;0,7003452243958573;0,2526315789473684;0,4647294589178356;0,4746913313493794;Médio;31062000
218;Bonfinópolis de Minas;3108206;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31082011] Prefeitura Municipal de Bonfinópolis de Minas - PMBM | [31082040] Prefeitura Municipal de Bonfinopolis de Minas - PM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;5528;3807,0;2020-2022;0,39348268839103867;0,5572;0,2897314375987362;0,6549098196392785;0,4738309864072634;Médio;31062000
219;Salto da Divisa;3157104;;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31571011] Prefeitura Municipal de Salto da Divisa - PMSD | [31571040] Prefeitura Municipal de Salto da Divisa - PMSD;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;6110;5879,0;2020-2022;0,4587412587412589;0,5738181818181819;0,3859030837004406;;0,4728208414199604;Médio;31062000
220;Monte Santo de Minas;3143203;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31432011] Prefeitura Municipal de Monte Santo de Minas - PMMSM | [31432040] Prefeitura Municipal de Monte Santo de Minas - PMMSM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;20890;16632,0;2020-2022;0,3872127872127873;0,4490218642117377;0,5922848664688427;0,46252505010020045;0,47276114199839203;Médio;31062000
221;Santa Rita de Jacutinga;3159308;1 - De 1 até 30.000 hab.;[31593011] Prefeitura Municipal de Santa Rita de Jacutinga - PMSRJ | [31593040] Prefeitura Municipal de Santa Rita de Jacutinga - PMSRJ;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;4755;3641,0;2020-2022;0,5187372708757637;0,6980437284234753;0,21302578018995927;0,461122244488978;0,47273225599454405;Médio;31593011
222;Ipanema;3131208;1 - De 1 até 30.000 hab.;[31312011] Serviço Autônomo de Água e Esgoto - SAAE | [31312040] Prefeitura Municipal de Ipanema - PMI;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;19522;15734,0;2020-2022;0,3842157842157843;0,5;0,4474777448071217;0,558316633266533;0,47250254057235974;Médio;31312011
223;Córrego Danta;3119807;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31198011] Prefeitura Municipal de Córrego Danta - PMCD | [31198040] Prefeitura Municipal de Córrego Danta - PMCD;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;2960;1951,0;2020-2022;0,2773930753564155;0,7210586881472958;0,40053404539385845;0,48897795591182364;0,47199094120234836;Médio;31062000
224;Dom Viçoso;3122801;1 - De 1 até 30.000 hab.;[31228011] Prefeitura Municipal de Dom Viçoso - PMDV | [31228040] PREFEITURA MUNICIPAL DE DOM VIÇOSO - PMDV;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;3095;997,0;2020-2022;0,4985014985014987;0,2258;0,45807327001356846;0,6993065187239944;0,4704203218097654;Médio;31228011
225;Córrego Novo;3120003;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31200011] Prefeitura Municipal de Córrego Novo - PMCN | [31200040] Prefeitura Municipal de Córrego Novo - PMCN;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;2875;1752,0;2020-2022;0,2273726273726274;0,7378;0,43936696340257175;0,47635270541082164;0,4702230740465052;Médio;31062000
226;Caxambu;3115508;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31155040] Secretaria Municipal de Meio Ambiente - SEMAM;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;21056;21116,0;2020-2022;0,639918533604888;0,2938;0,7135728542914169;0,23226452905811623;0,4698889792386053;Médio;31062000
227;Santa Rita de Minas;3159357;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31593511] Prefeitura Municipal de Santa Rita de Minas - PMSRM | [31593540] Prefeitura Municipal de Santa Rita de Minas - PMSRM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;6773;5339,0;2020-2022;0,26272912423625255;0,7003452243958573;0,3873684210526316;0,5282565130260521;0,4696748206776984;Médio;31062000
228;Arantina;3103603;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31036040] Prefeitura Municipal de Arantina - PMA;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;2915;2592,0;2020-2022;0,3556008146639511;0,8490218642117376;0,3574736842105263;0,31563126252505014;0,46943190640281623;Médio;31062000
229;São João Batista do Glória;3162203;;[31622011] Serviço de Autônomo de Água e Esgoto - SAAE;Água e Esgoto;Autarquia;7652;6139,0;2020-2022;0,45994005994006004;0,47840000000000005;;;0,46917002997003004;Médio;31622011
230;Poço Fundo;3151701;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31517011] Prefeitura Municipal de Poço Fundo - PMPF | [31517040] Prefeitura Municipal de Poço Fundo-MG - PMPF;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;16390;9828,0;2020-2022;0,4243756243756245;0,5472;0,4546448087431693;0,4478957915831664;0,46852905617549;Médio;31062000
231;Pequeri;3149507;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31495011] Prefeitura Municipal de Pequeri - PMP | [31495040] Prefeitura Municipal de Pequeri - PMP;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;3351;3077,0;2020-2022;0,34663951120162934;0,7650909090909092;0,43127962085308047;0,3276553106212424;0,4676663379417153;Médio;31062000
232;Santo Antônio do Jacinto;3160306;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA;Água;Sociedade de economia mista com administração pública;10327;6247,0;2020-2022;0,3808191808191809;0,5528000000000001;0,48278041074249606;0,4519038076152304;0,46707584979422684;Médio;31062000
233;Itueta;3134103;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31341011] Prefeitura Municipal de Itueta - PMI | [31341040] Prefeitura Municipal de Itueta - PMI;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;6055;3437,0;2020-2022;0,23054989816700613;0,5178;0,3774744027303754;0,7422845691382765;0,4670272175089145;Médio;31062000
234;Itabirito;3131901;2 - De 30.001 até 100.000 hab.;[31319011] SERVIÇO AUTÔNOMO SANEAMENTO BÁSICO - SAAE | [31319040] Prefeitura Municipal de Itabirito - PMI;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;53365;50800,0;2020-2022;0,3620379620379621;0,5248;0,5980322003577817;0,37735470941883764;0,4655562179536454;Médio;31319011
235;São Gonçalo do Rio Abaixo;3161908;1 - De 1 até 30.000 hab.;[31619011] Prefeitura Municipal de São Gonçalo do Rio Abaixo - PMSGRA | [31619040] Prefeitura Municipal de São Gonçalo do Rio Abaixo - PMSGRA;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;11850;5285,0;2020-2022;0,31796536796536795;0,7710569105691056;0,34262560777957857;0,42665330661322654;0,4645752982318197;Médio;31619011
236;Córrego Fundo;3119955;1 - De 1 até 30.000 hab.;[31199511] Serviço Autônomo de Água e Esgoto - SAAE | [31199540] Prefeitura Municipal de Córrego Fundo - PMCF;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;6133;4916,0;2020-2022;0,40936863543788193;0,3804372842347526;0,7022696929238986;0,36472945891783565;0,4642012678785922;Médio;31199511
237;Formiga;3126109;2 - De 30.001 até 100.000 hab.;[31261011] Serviço Autônomo de Água e Esgoto - SAAE | [31261040] Secretaria Municipal de Gestão Ambiental - SGA;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;68248;62070,0;2020-2022;0,34945054945054954;0,5567318757192176;0,6104664391353811;0,33987975951903804;0,4641321559560466;Médio;31261011
238;Simão Pereira;3167509;1 - De 1 até 30.000 hab.;[31675011] Prefeitura Municipal de Simão Pereira - PMSP | [31675040] Prefeitura Municipal de Simão Pereira - PMSP;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;2947;1546,0;2020-2022;0,474859075535513;0,7144278606965173;0,5452631578947368;0,12064128256513025;0,46379784417297426;Médio;31675011
239;Baependi;3104908;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31049011] Prefeitura Municipal de Baependi - PMB | [31049040] Departamento Municipal de Desenvolvimento Urbano e Rural - DMDUR;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;18366;13929,0;2020-2022;0,4089613034623218;0,615609756097561;0,41655359565807326;0,41042084168336673;0,4628863742253307;Médio;31062000
240;Guarani;3128402;1 - De 1 até 30.000 hab.;[31284011] Serviço Autônomo de Água e Esgoto de Guarani - SAEG | [31284040] Secretaria de Meio Ambiente - SMA;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;7714;7073,0;2020-2022;0,4415584415584417;0,6428;0,29515331355093966;0,4653306613226453;0,4612106041080067;Médio;31284011
241;Pequi;3149606;1 - De 1 até 30.000 hab.;[31496011] Prefeitura Municipal de Pequi - PMP | [31496040] Prefeitura Municipal de Pequi - PMP;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;4155;3229,0;2020-2022;0,5754966887417219;0,27349593495934954;0,28463356973995274;0,7110220440881764;0,46116205938230015;Médio;31496011
242;Espera Feliz;3124203;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31242011] Prefeitura Municipal de Espera Feliz - PMEF | [31242040] Secretaria Municipal de Meio Ambiente e Defesa Civil - SMMADC;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;24102;15682,0;2020-2022;0,3604887983706721;0,8191024165707711;0,3614533965244866;0,30240480961923855;0,46086235527129205;Médio;31062000
243;Volta Grande;3172103;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31721011] Prefeitura Municipal de Volta Grande - PMVG | [31721040] Secretaria de  Meio Ammbiente, Agricultura e Recursos Hídricos - SMARH;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;4443;3952,0;2020-2022;0,24928716904276985;0,7282000000000001;0,41779661016949143;0,44729458917835674;0,4606445920976545;Médio;31062000
244;Monte Sião;3143401;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31434040] DIRETORIA DE SERVIÇOS URBANOS - DSU;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;24089;18604,0;2020-2022;0,36008146639511196;0,2496;0,8777653631284916;0,354308617234469;0,46043886168951814;Médio;31062000
245;São Francisco de Paula;3161205;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31612011] Prefeitura Municipal de São Francisco de Paula - PMSFP | [31612040] Prefeitura Municipal de São Francisco de Paula - PMSFP;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;6187;4672,0;2020-2022;0,5450549450549452;0,7189304812834224;0,41936842105263156;0,15651302605210418;0,45996671836077585;Médio;31062000
246;Campo do Meio;3111309;1 - De 1 até 30.000 hab.;[31113011] Serviço Autônomo de Água e Esgoto - SAAE | [31113040] Prefeitura Municipal de Campo do Meio - PMCM;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;11377;10210,0;2020-2022;0,4817182817182819;0,5930955120828538;0,45047489823609227;0,31222444889779555;0,4593782852337559;Médio;31113011
247;Morro do Pilar;3143708;1 - De 1 até 30.000 hab.;[31437011] Prefeitura Municipal de Morro do Pilar - PMMP | [31437040] Prefeitura Municipal de Morro do Pilar - Secretaria Municipal de Obras - PMMP;Água | Res. Sólidos;Administração pública direta | Administração pública direta;3133;2374,0;2020-2022;0,3367243133265514;;0,4822641509433962;0,558316633266533;0,45910169917882687;Médio;31437011
248;Mariana;3140001;2 - De 30.001 até 100.000 hab.;[31400011] Serviço Autônomo de Água e Esgoto de Mariana - SAAE | [31400040] Prefeitura Municipal de Mariana - PMM;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;61387;54330,0;2020-2022;0,45454545454545464;0,4646;0,5661896243291591;0,348496993987976;0,45845801821564747;Médio;31400011
249;Ibiá;3129509;1 - De 1 até 30.000 hab.;[31295011] Serviço Autônomo de Água e Esgoto - SAAE | [31295040] PREFEITURA MUNICIPAL DE IBIÁ - PMI;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;22229;21586,0;2020-2022;0,6109890109890111;0,4856;0,45635738831615114;0,2807615230460922;0,4584269805878136;Médio;31295011
250;Piedade dos Gerais;3150406;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31504040] Prefeitura Municipal de Piedade Dos Gerais - PMPG;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;5019;2302,0;2020-2022;0,3857433808553972;;0,3996840442338072;0,5895791583166333;0,4583355278019459;Médio;31062000
251;São João da Mata;3162302;1 - De 1 até 30.000 hab.;[31623011] Prefeitura Municipal de São João da Mata - PMSJ | [31623040] SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE - SMAMA;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;2914;1760,0;2020-2022;0,3935911602209945;0,7930955120828539;0,46844708209693364;0,17675350701402806;0,4579718153537025;Médio;31623011
252;Descoberto;3121308;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31213011] Prefeitura Municipal de Descoberto - PMD | [31213040] Prefeitura Municipal de Descoberto - PMD;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;4928;4305,0;2020-2022;0,34460285132382895;0,584390243902439;0,3403351955307262;0,5619238476953908;0,4578130346130963;Médio;31062000
253;São José da Varginha;3163102;1 - De 1 até 30.000 hab.;[31631011] Prefeitura Municipal de São José da Varginha - PMSJV | [31631040] Prefeitura Municipal - PM;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;4536;2910,0;2020-2022;0,5334665334665336;0,3432;0,49889415481832544;0,4555110220440881;0,4577679275822368;Médio;31631011
254;Cabo Verde;3109501;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31095040] Prefeitura Municipal de Cabo Verde - Pref. Mun. Cabo Verd;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;11410;7765,0;2020-2022;0,334826883910387;0,1492;0,7293854748603351;0,6116232464929859;0,45625890131592706;Médio;31062000
255;Mercês;3141603;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31416011] Prefeitura Municipal de Mercês - PMM | [31416040] Prefeitura Municipal de Mercês - PMM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;10373;7541,0;2020-2022;0,2957230142566191;0,7820483314154201;0,08738127544097693;0,6577154308617235;0,4557170129936849;Médio;31062000
256;Água Comprida;3100708;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31007011] Prefeitura Municipal de Água Comprida - PMAC | [31007040] PREFEITURA MUNICIPAL DE ÁGUA COMPRIDA - PMAC;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;2108;1491,0;2020-2022;0,46773226773226784;0,6559999999999999;0,3156542056074766;0,38096192384769534;0,45508709929686;Médio;31062000
257;Camacho;3110400;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31104011] Prefeitura Municipal de Camacho - PMC | [31104040] Prefeitura Municipal de Camacho - PMC;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;2838;1312,0;2020-2022;0,23636363636363641;0,7169159953970081;0,3191887675507021;0,5474949899799599;0,45499084732282663;Médio;31062000
258;Muzambinho;3144102;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31441011] Prefeitura Municipal de Muzambinho - PMM | [31441040] Prefeitura Municipal de Muzambinho - PMM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;21891;15800,0;2020-2022;0,3991853360488798;0,7476422764227642;0,30998003992015954;0,36192384769539077;0,45468287502179855;Médio;31062000
259;Lagoa Grande;3137536;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31375311] Prefeitura Municipal de Lagoa Grande - PMLG | [31375340] Prefeitura Municipal de Lagoa Grande - PMLG;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;8969;7188,0;2020-2022;0,4741344195519348;0,5344073647871117;0,5005424954792044;0,30921843687374745;0,45457567917299957;Médio;31062000
260;Carmo da Cachoeira;3113909;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31139040] PREFEITURA MUNICIPAL DE CARMO DA CACHOEIRA - PMCC;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;11547;9236,0;2020-2022;0,39348268839103867;0,3276;0,4447105788423152;0,6496993987975952;0,45387316650773724;Médio;31062000
261;Andrelândia;3102803;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31028011] Prefeitura Municipal de Andrelândia - PMA | [31028040] PREFEITURA MUNICIPAL - PMA;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;11927;9823,0;2020-2022;0,465173116089613;0,8087272727272729;0,20968421052631578;0,3312625250501002;0,45371178109832544;Médio;31062000
262;Rio Manso;3155306;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31553040] Prefeitura Municipal de Rio Manso - PMRM;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;5568;3155,0;2020-2022;0,4171828171828173;;0,4739336492890995;0,4693386773547093;0,45348504794220873;Médio;31062000
263;São Tomás de Aquino;3165107;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31651011] Prefeitura Municipal de São Tomás de Aquino - PMSTA | [31651040] PREFEITURA MUNICIPAL DE SÃO TOMÁS DE AQUINO - PM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;6740;5434,0;2020-2022;0,4615071283095722;0,6000000000000001;0,3399999999999999;0,41162324649298593;0,4532825937006395;Médio;31062000
264;São Geraldo;3161502;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31615011] Prefeitura Municipal de São Geraldo - PMSG | [31615040] Prefeitura Municipal - PM;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;10282;9032,0;2020-2022;0,2714867617107943;0,5738181818181819;0,26458616010854813;0,6993987975951904;0,4523224753081787;Médio;31062000
265;Ibertioga;3129400;1 - De 1 até 30.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31294011] Prefeitura Municipal de Ibertioga - PMI | [31294040] Prefeituta Municipal de Ibertioga - PMI;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;5198;3432,0;2020-2022;0,36008146639511196;0,6720368239355581;0,33907022749752713;0,43647294589178354;0,4519153659299952;Médio;31062000
266;Frutal;3127107;2 - De 30.001 até 100.000 hab.;[31062000] Companhia de Saneamento de Minas Gerais - COPASA | [31271040] SUDESTE BRASIL COOPERATIVA DE TRANSPORTE - SUDESTE;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Empresa privada;58588;52157,0;2020-2022;0,3820179820179821;0,3418;0,7872625698324022;0,2951680672268907;0,4515621547693187;Médio;31062000
